INFO  | 02/13/2023 12:32:31 AM | File run_exp.py           | Line 28    | Writing log file to /home/mtnusf97/projects/def-cannoj9/mtnusf97/CTRNN/experiments/ctrnn_v2/beats_chain/CTRNN_beats_chain_full_sine_beatsn10_targetsn10_dt0.001_2023-Feb-13-00-32-30_253631/log_exp_253631_train.txt
INFO  | 02/13/2023 12:32:31 AM | File run_exp.py           | Line 29    | Exp instance id = 253631
INFO  | 02/13/2023 12:32:31 AM | File run_exp.py           | Line 30    | Exp comment = None
INFO  | 02/13/2023 12:32:31 AM | File run_exp.py           | Line 31    | Config =
INFO  | 02/13/2023 12:32:47 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000000 = 0.5893904566764832
INFO  | 02/13/2023 12:32:57 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000001 = 0.505898118019104
INFO  | 02/13/2023 12:33:07 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000002 = 0.5127263069152832
INFO  | 02/13/2023 12:33:17 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000003 = 0.5385512709617615
INFO  | 02/13/2023 12:33:27 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000004 = 0.5355350375175476
INFO  | 02/13/2023 12:33:37 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000005 = 0.5170295834541321
INFO  | 02/13/2023 12:33:47 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000006 = 0.5027467012405396
INFO  | 02/13/2023 12:33:57 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000007 = 0.5012983083724976
INFO  | 02/13/2023 12:34:07 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000008 = 0.5091493129730225
INFO  | 02/13/2023 12:34:18 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000009 = 0.5164452195167542
INFO  | 02/13/2023 12:34:28 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000010 = 0.5168201923370361
INFO  | 02/13/2023 12:34:38 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000011 = 0.5110887289047241
INFO  | 02/13/2023 12:34:48 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000012 = 0.5041304230690002
INFO  | 02/13/2023 12:34:58 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000013 = 0.5004689693450928
INFO  | 02/13/2023 12:35:09 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000014 = 0.5014329552650452
INFO  | 02/13/2023 12:35:19 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000015 = 0.505084753036499
INFO  | 02/13/2023 12:35:29 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000016 = 0.5079513192176819
INFO  | 02/13/2023 12:35:39 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000017 = 0.5079038739204407
INFO  | 02/13/2023 12:35:49 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000018 = 0.5052433013916016
INFO  | 02/13/2023 12:36:00 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000019 = 0.5020521283149719
INFO  | 02/13/2023 12:36:10 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000020 = 0.5003233551979065
INFO  | 02/13/2023 12:36:20 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000021 = 0.5007660388946533
INFO  | 02/13/2023 12:36:30 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000022 = 0.5024768710136414
INFO  | 02/13/2023 12:36:40 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000023 = 0.5039005279541016
INFO  | 02/13/2023 12:36:51 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000024 = 0.5039243102073669
INFO  | 02/13/2023 12:37:01 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000025 = 0.5026851892471313
INFO  | 02/13/2023 12:37:11 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000026 = 0.5010951161384583
INFO  | 02/13/2023 12:37:21 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000027 = 0.5002374649047852
INFO  | 02/13/2023 12:37:32 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000028 = 0.5004613399505615
INFO  | 02/13/2023 12:37:42 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000029 = 0.5013381242752075
INFO  | 02/13/2023 12:37:52 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000030 = 0.5020267367362976
INFO  | 02/13/2023 12:38:02 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000031 = 0.5019732117652893
INFO  | 02/13/2023 12:38:13 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000032 = 0.5012596249580383
INFO  | 02/13/2023 12:38:23 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000033 = 0.5004748702049255
INFO  | 02/13/2023 12:38:33 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000034 = 0.5001401305198669
INFO  | 02/13/2023 12:38:43 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000035 = 0.5003518462181091
INFO  | 02/13/2023 12:38:54 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000036 = 0.5008291006088257
INFO  | 02/13/2023 12:39:04 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000037 = 0.5010985732078552
INFO  | 02/13/2023 12:39:14 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000038 = 0.5009194016456604
INFO  | 02/13/2023 12:39:24 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000039 = 0.5005078315734863
INFO  | 02/13/2023 12:40:14 AM | File beats_chain_ctrnn_runner.py | Line 144   | Validation Loss @ epoch 0001 = 0.5001444518566132
INFO  | 02/13/2023 12:40:14 AM | File beats_chain_ctrnn_runner.py | Line 152   | Saving Snapshot @ epoch 0001
INFO  | 02/13/2023 12:40:14 AM | File beats_chain_ctrnn_runner.py | Line 163   | Avg training Loss @ the end of epoch 0001 = 0.5079434156417847
INFO  | 02/13/2023 12:40:24 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000000 = 0.5001338124275208
INFO  | 02/13/2023 12:40:34 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000001 = 0.5000931620597839
INFO  | 02/13/2023 12:40:44 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000002 = 0.5002881288528442
INFO  | 02/13/2023 12:40:55 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000003 = 0.5005144476890564
INFO  | 02/13/2023 12:41:05 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000004 = 0.5005373358726501
INFO  | 02/13/2023 12:41:15 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000005 = 0.5003421902656555
