INFO  | 02/13/2023 01:11:17 AM | File run_exp.py           | Line 28    | Writing log file to /home/mtnusf97/projects/def-cannoj9/mtnusf97/CTRNN/experiments/ctrnn_v2/beats_chain/CTRNN_beats_chain_half_sine_beatsn10_targetsn10_dt0.001_2023-Feb-13-01-11-17_1517227/log_exp_1517227_train.txt
INFO  | 02/13/2023 01:11:17 AM | File run_exp.py           | Line 29    | Exp instance id = 1517227
INFO  | 02/13/2023 01:11:17 AM | File run_exp.py           | Line 30    | Exp comment = None
INFO  | 02/13/2023 01:11:17 AM | File run_exp.py           | Line 31    | Config =
INFO  | 02/13/2023 01:11:33 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000000 = 0.5467654466629028
INFO  | 02/13/2023 01:11:42 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000001 = 0.4949488043785095
INFO  | 02/13/2023 01:11:52 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000002 = 0.5169735550880432
INFO  | 02/13/2023 01:12:02 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000003 = 0.5230134129524231
INFO  | 02/13/2023 01:12:12 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000004 = 0.5078977942466736
INFO  | 02/13/2023 01:12:22 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000005 = 0.4959520101547241
INFO  | 02/13/2023 01:12:32 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000006 = 0.49724632501602173
INFO  | 02/13/2023 01:12:42 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000007 = 0.5052606463432312
INFO  | 02/13/2023 01:12:52 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000008 = 0.5085830092430115
INFO  | 02/13/2023 01:13:02 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000009 = 0.504490852355957
INFO  | 02/13/2023 01:13:11 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000010 = 0.49806731939315796
INFO  | 02/13/2023 01:13:21 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000011 = 0.4949590563774109
INFO  | 02/13/2023 01:13:31 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000012 = 0.4966904819011688
INFO  | 02/13/2023 01:13:41 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000013 = 0.5002982020378113
INFO  | 02/13/2023 01:13:51 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000014 = 0.5018073320388794
INFO  | 02/13/2023 01:14:01 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000015 = 0.5000215172767639
INFO  | 02/13/2023 01:14:11 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000016 = 0.4968723952770233
INFO  | 02/13/2023 01:14:21 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000017 = 0.49501222372055054
INFO  | 02/13/2023 01:14:31 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000018 = 0.4955401122570038
INFO  | 02/13/2023 01:14:41 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000019 = 0.49735555052757263
INFO  | 02/13/2023 01:14:51 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000020 = 0.4984804689884186
INFO  | 02/13/2023 01:15:01 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000021 = 0.4979192912578583
INFO  | 02/13/2023 01:15:11 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000022 = 0.4963197112083435
INFO  | 02/13/2023 01:15:21 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000023 = 0.49509260058403015
INFO  | 02/13/2023 01:15:31 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000024 = 0.49510446190834045
INFO  | 02/13/2023 01:15:41 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000025 = 0.49602094292640686
INFO  | 02/13/2023 01:15:52 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000026 = 0.49677160382270813
INFO  | 02/13/2023 01:16:02 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000027 = 0.49664074182510376
INFO  | 02/13/2023 01:16:12 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000028 = 0.4958120584487915
INFO  | 02/13/2023 01:16:22 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000029 = 0.4950658679008484
INFO  | 02/13/2023 01:16:32 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000030 = 0.4949951171875
INFO  | 02/13/2023 01:16:42 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000031 = 0.4954836070537567
INFO  | 02/13/2023 01:16:52 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000032 = 0.49592575430870056
INFO  | 02/13/2023 01:17:02 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000033 = 0.49586981534957886
INFO  | 02/13/2023 01:17:12 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000034 = 0.49541357159614563
INFO  | 02/13/2023 01:17:22 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000035 = 0.4949954152107239
INFO  | 02/13/2023 01:17:32 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000036 = 0.494977742433548
INFO  | 02/13/2023 01:17:42 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000037 = 0.49525970220565796
INFO  | 02/13/2023 01:17:52 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000038 = 0.49549543857574463
INFO  | 02/13/2023 01:18:02 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0001 iteration 00000039 = 0.4954293668270111
INFO  | 02/13/2023 01:18:50 AM | File beats_chain_ctrnn_runner.py | Line 144   | Validation Loss @ epoch 0001 = 0.49514980614185333
INFO  | 02/13/2023 01:18:50 AM | File beats_chain_ctrnn_runner.py | Line 152   | Saving Snapshot @ epoch 0001
INFO  | 02/13/2023 01:18:50 AM | File beats_chain_ctrnn_runner.py | Line 163   | Avg training Loss @ the end of epoch 0001 = 0.49987073317170144
INFO  | 02/13/2023 01:19:00 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000000 = 0.495148241519928
INFO  | 02/13/2023 01:19:10 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000001 = 0.4949401021003723
INFO  | 02/13/2023 01:19:20 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000002 = 0.4949859380722046
INFO  | 02/13/2023 01:19:30 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000003 = 0.49516209959983826
INFO  | 02/13/2023 01:19:40 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000004 = 0.49525851011276245
INFO  | 02/13/2023 01:19:50 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000005 = 0.49516454339027405
INFO  | 02/13/2023 01:20:01 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000006 = 0.4950067698955536
INFO  | 02/13/2023 01:20:11 AM | File beats_chain_ctrnn_runner.py | Line 125   | Training Loss @ epoch 0002 iteration 00000007 = 0.4949384331703186
