INFO  | 01/03/2023 06:04:39 PM | File run_exp.py           | Line 28    | Writing log file to experiments/ctrnn_v0/cue/CTRNN_cue_data_2023-Jan-03-18-04-39_971834/log_exp_971834_train.txt
INFO  | 01/03/2023 06:06:55 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0003 iteration 00000014 = 0.21862293779850006
INFO  | 01/03/2023 06:06:58 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0003 iteration 00000015 = 0.2179783582687378
INFO  | 01/03/2023 06:07:03 PM | File ctrnn_runner.py      | Line 148   | Validation Loss @ epoch 0003 = 0.21733574196696281
INFO  | 01/03/2023 06:07:03 PM | File ctrnn_runner.py      | Line 156   | Saving Snapshot @ epoch 0003
INFO  | 01/03/2023 06:07:03 PM | File ctrnn_runner.py      | Line 165   | Avg training Loss @ the end of epoch 0003 = 0.22287973016500473
INFO  | 01/03/2023 06:07:05 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000000 = 0.2173357456922531
INFO  | 01/03/2023 06:07:08 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000001 = 0.21669496595859528
INFO  | 01/03/2023 06:07:10 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000002 = 0.21605610847473145
INFO  | 01/03/2023 06:07:13 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000003 = 0.21541918814182281
INFO  | 01/03/2023 06:07:16 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000004 = 0.2147841602563858
INFO  | 01/03/2023 06:07:18 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000005 = 0.21415100991725922
INFO  | 01/03/2023 06:07:21 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000006 = 0.21351978182792664
INFO  | 01/03/2023 06:07:23 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000007 = 0.2128904163837433
INFO  | 01/03/2023 06:07:27 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000008 = 0.21226300299167633
INFO  | 01/03/2023 06:07:30 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000009 = 0.2116374671459198
INFO  | 01/03/2023 06:07:32 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000010 = 0.2110138237476349
INFO  | 01/03/2023 06:07:35 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000011 = 0.2103920727968216
INFO  | 01/03/2023 06:07:37 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000012 = 0.20977218449115753
INFO  | 01/03/2023 06:07:40 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000013 = 0.20915423333644867
INFO  | 01/03/2023 06:07:42 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000014 = 0.20853814482688904
INFO  | 01/03/2023 06:07:45 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0004 iteration 00000015 = 0.20792393386363983
INFO  | 01/03/2023 06:07:49 PM | File ctrnn_runner.py      | Line 148   | Validation Loss @ epoch 0004 = 0.20731162279844284
INFO  | 01/03/2023 06:07:50 PM | File ctrnn_runner.py      | Line 156   | Saving Snapshot @ epoch 0004
INFO  | 01/03/2023 06:07:50 PM | File ctrnn_runner.py      | Line 165   | Avg training Loss @ the end of epoch 0004 = 0.21259663999080658
INFO  | 01/03/2023 06:07:52 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000000 = 0.20731163024902344
INFO  | 01/03/2023 06:07:55 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000001 = 0.20670120418071747
INFO  | 01/03/2023 06:07:57 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000002 = 0.20609262585639954
INFO  | 01/03/2023 06:08:00 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000003 = 0.2054859697818756
INFO  | 01/03/2023 06:08:03 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000004 = 0.20488114655017853
INFO  | 01/03/2023 06:08:05 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000005 = 0.20427818596363068
INFO  | 01/03/2023 06:08:08 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000006 = 0.20367714762687683
INFO  | 01/03/2023 06:08:11 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000007 = 0.20307792723178864
INFO  | 01/03/2023 06:08:13 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000008 = 0.20248062908649445
INFO  | 01/03/2023 06:08:16 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000009 = 0.2018851488828659
INFO  | 01/03/2023 06:08:19 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000010 = 0.20129156112670898
INFO  | 01/03/2023 06:08:21 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000011 = 0.2006998062133789
INFO  | 01/03/2023 06:08:24 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000012 = 0.20010989904403687
INFO  | 01/03/2023 06:08:27 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000013 = 0.19952186942100525
INFO  | 01/03/2023 06:08:30 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000014 = 0.19893565773963928
INFO  | 01/03/2023 06:08:33 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0005 iteration 00000015 = 0.19835132360458374
INFO  | 01/03/2023 06:08:38 PM | File ctrnn_runner.py      | Line 148   | Validation Loss @ epoch 0005 = 0.19776885956525803
INFO  | 01/03/2023 06:08:38 PM | File ctrnn_runner.py      | Line 156   | Saving Snapshot @ epoch 0005
INFO  | 01/03/2023 06:08:38 PM | File ctrnn_runner.py      | Line 165   | Avg training Loss @ the end of epoch 0005 = 0.20279885828495026
INFO  | 01/03/2023 06:08:40 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000000 = 0.19776885211467743
INFO  | 01/03/2023 06:08:43 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000001 = 0.19718819856643677
INFO  | 01/03/2023 06:08:45 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000002 = 0.19660942256450653
INFO  | 01/03/2023 06:08:48 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000003 = 0.19603250920772552
INFO  | 01/03/2023 06:08:50 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000004 = 0.19545739889144897
INFO  | 01/03/2023 06:08:53 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000005 = 0.19488412141799927
INFO  | 01/03/2023 06:08:55 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000006 = 0.1943126767873764
INFO  | 01/03/2023 06:08:58 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000007 = 0.19374312460422516
INFO  | 01/03/2023 06:09:00 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000008 = 0.19317534565925598
INFO  | 01/03/2023 06:09:03 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000009 = 0.19260936975479126
INFO  | 01/03/2023 06:09:06 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000010 = 0.19204528629779816
INFO  | 01/03/2023 06:09:08 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000011 = 0.1914830058813095
INFO  | 01/03/2023 06:09:11 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000012 = 0.1909225583076477
INFO  | 01/03/2023 06:09:14 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000013 = 0.19036392867565155
INFO  | 01/03/2023 06:09:16 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000014 = 0.18980713188648224
INFO  | 01/03/2023 06:09:19 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0006 iteration 00000015 = 0.18925213813781738
INFO  | 01/03/2023 06:09:23 PM | File ctrnn_runner.py      | Line 148   | Validation Loss @ epoch 0006 = 0.18869901821017265
INFO  | 01/03/2023 06:09:23 PM | File ctrnn_runner.py      | Line 156   | Saving Snapshot @ epoch 0006
INFO  | 01/03/2023 06:09:24 PM | File ctrnn_runner.py      | Line 165   | Avg training Loss @ the end of epoch 0006 = 0.19347844179719687
INFO  | 01/03/2023 06:09:26 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000000 = 0.18869902193546295
INFO  | 01/03/2023 06:09:29 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000001 = 0.1881476789712906
INFO  | 01/03/2023 06:09:32 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000002 = 0.18759815394878387
INFO  | 01/03/2023 06:09:35 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000003 = 0.18705043196678162
INFO  | 01/03/2023 06:09:37 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000004 = 0.18650449812412262
INFO  | 01/03/2023 06:09:40 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000005 = 0.18596039712429047
INFO  | 01/03/2023 06:09:43 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000006 = 0.18541815876960754
INFO  | 01/03/2023 06:09:45 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000007 = 0.1848776936531067
INFO  | 01/03/2023 06:09:48 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000008 = 0.18433904647827148
INFO  | 01/03/2023 06:09:50 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000009 = 0.18380221724510193
INFO  | 01/03/2023 06:09:53 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000010 = 0.18326713144779205
INFO  | 01/03/2023 06:09:55 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000011 = 0.18273387849330902
INFO  | 01/03/2023 06:09:58 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000012 = 0.18220242857933044
INFO  | 01/03/2023 06:10:01 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000013 = 0.1816728115081787
INFO  | 01/03/2023 06:10:04 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000014 = 0.18114489316940308
INFO  | 01/03/2023 06:10:06 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0007 iteration 00000015 = 0.18061888217926025
INFO  | 01/03/2023 06:10:11 PM | File ctrnn_runner.py      | Line 148   | Validation Loss @ epoch 0007 = 0.18009459599852562
INFO  | 01/03/2023 06:10:11 PM | File ctrnn_runner.py      | Line 156   | Saving Snapshot @ epoch 0007
INFO  | 01/03/2023 06:10:11 PM | File ctrnn_runner.py      | Line 165   | Avg training Loss @ the end of epoch 0007 = 0.18462733272463083
INFO  | 01/03/2023 06:10:14 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000000 = 0.18009459972381592
INFO  | 01/03/2023 06:10:17 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000001 = 0.17957215011119843
INFO  | 01/03/2023 06:10:19 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000002 = 0.1790514588356018
INFO  | 01/03/2023 06:10:22 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000003 = 0.17853255569934845
INFO  | 01/03/2023 06:10:24 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000004 = 0.17801547050476074
INFO  | 01/03/2023 06:10:27 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000005 = 0.1775001734495163
INFO  | 01/03/2023 06:10:30 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000006 = 0.1769866645336151
INFO  | 01/03/2023 06:10:33 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000007 = 0.1764749139547348
INFO  | 01/03/2023 06:10:37 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000008 = 0.17596495151519775
INFO  | 01/03/2023 06:10:39 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000009 = 0.17545677721500397
INFO  | 01/03/2023 06:10:42 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000010 = 0.17495037615299225
INFO  | 01/03/2023 06:10:45 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000011 = 0.1744457483291626
INFO  | 01/03/2023 06:10:49 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000012 = 0.17394289374351501
INFO  | 01/03/2023 06:10:52 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000013 = 0.1734418272972107
INFO  | 01/03/2023 06:10:55 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000014 = 0.17294253408908844
INFO  | 01/03/2023 06:10:58 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0008 iteration 00000015 = 0.17244496941566467
INFO  | 01/03/2023 06:11:03 PM | File ctrnn_runner.py      | Line 148   | Validation Loss @ epoch 0008 = 0.17194920033216476
INFO  | 01/03/2023 06:11:03 PM | File ctrnn_runner.py      | Line 156   | Saving Snapshot @ epoch 0008
INFO  | 01/03/2023 06:11:03 PM | File ctrnn_runner.py      | Line 165   | Avg training Loss @ the end of epoch 0008 = 0.17623862903565168
INFO  | 01/03/2023 06:11:06 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000000 = 0.17194920778274536
INFO  | 01/03/2023 06:11:09 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000001 = 0.17145520448684692
INFO  | 01/03/2023 06:11:11 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000002 = 0.17096298933029175
INFO  | 01/03/2023 06:11:14 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000003 = 0.17047250270843506
INFO  | 01/03/2023 06:11:17 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000004 = 0.16998380422592163
INFO  | 01/03/2023 06:11:20 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000005 = 0.16949684917926788
INFO  | 01/03/2023 06:11:23 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000006 = 0.1690116673707962
INFO  | 01/03/2023 06:11:25 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000007 = 0.1685282588005066
INFO  | 01/03/2023 06:11:28 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000008 = 0.16804660856723785
INFO  | 01/03/2023 06:11:30 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000009 = 0.1675666719675064
INFO  | 01/03/2023 06:11:33 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000010 = 0.16708852350711823
INFO  | 01/03/2023 06:11:35 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000011 = 0.16661210358142853
INFO  | 01/03/2023 06:11:38 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000012 = 0.1661374419927597
INFO  | 01/03/2023 06:11:41 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000013 = 0.16566452383995056
INFO  | 01/03/2023 06:11:44 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000014 = 0.1651933342218399
INFO  | 01/03/2023 06:11:46 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0009 iteration 00000015 = 0.1647239327430725
INFO  | 01/03/2023 06:11:51 PM | File ctrnn_runner.py      | Line 148   | Validation Loss @ epoch 0009 = 0.1642562299966812
INFO  | 01/03/2023 06:11:51 PM | File ctrnn_runner.py      | Line 156   | Saving Snapshot @ epoch 0009
INFO  | 01/03/2023 06:11:51 PM | File ctrnn_runner.py      | Line 165   | Avg training Loss @ the end of epoch 0009 = 0.16830585151910782
INFO  | 01/03/2023 06:11:53 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000000 = 0.1642562299966812
INFO  | 01/03/2023 06:11:55 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000001 = 0.1637902855873108
INFO  | 01/03/2023 06:11:58 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000002 = 0.16332603991031647
INFO  | 01/03/2023 06:12:01 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000003 = 0.1628635674715042
INFO  | 01/03/2023 06:12:04 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000004 = 0.16240283846855164
INFO  | 01/03/2023 06:12:06 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000005 = 0.16194380819797516
INFO  | 01/03/2023 06:12:09 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000006 = 0.16148653626441956
INFO  | 01/03/2023 06:12:11 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000007 = 0.16103097796440125
INFO  | 01/03/2023 06:12:14 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000008 = 0.16057716310024261
INFO  | 01/03/2023 06:12:17 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000009 = 0.1601250022649765
INFO  | 01/03/2023 06:12:19 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000010 = 0.15967464447021484
INFO  | 01/03/2023 06:12:22 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000011 = 0.1592259705066681
INFO  | 01/03/2023 06:12:24 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000012 = 0.15877899527549744
INFO  | 01/03/2023 06:12:27 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000013 = 0.15833380818367004
INFO  | 01/03/2023 06:12:29 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000014 = 0.15789029002189636
INFO  | 01/03/2023 06:12:32 PM | File ctrnn_runner.py      | Line 130   | Training Loss @ epoch 0010 iteration 00000015 = 0.15744847059249878
